transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct,total_value,payment_method,channel
TXN0018896,2023-04-01,CUST01174,PROD0317,STR042,1,5.23,0.0,5.23,Online,In-Store
TXN0018897,2023-01-13,CUST00894,PROD0216,STR035,5,10.08,0.0,50.4,Card,In-Store
TXN0018898,2022-10-22,CUST99574,PROD0232,STR044,4,6.04,0.0,24.16,Card,In-Store
TXN0018899,2022-09-03,CUST00715,PROD0039,STR017,5,926.99,0.0,4634.95,Card,In-Store
TXN0018900,2023-04-06,CUST01376,PROD0490,STR046,4,15.4,0.0,61.6,Card,In-Store
TXN0018901,2023-01-06,,PROD0371,STR039,-1,195.35,0.0,-195.35,Voucher,In-Store
TXN0018902,2022-01-28,CUST00153,PROD0413,STR031,2,98.86,0.0,197.72,Card,In-Store
TXN0018903,2023-10-07,CUST00097,PROD0238,STR042,-1,10.71,0.0,-10.71,Online,In-Store
TXN0018904,2023-06-18,CUST01849,PROD0261,STR008,1,55.47,0.0,55.47,Card,In-Store
TXN0018905,2022-04-10,CUST01816,PROD0452,,2,29.62,0.0,59.24,Online,Online
TXN0018906,2023-06-09,CUST01795,PROD0224,STR035,4,3.96,0.0,15.84,Voucher,In-Store
TXN0018907,2023-05-01,CUST00796,PROD0277,STR048,4,22.82,0.0,91.28,Voucher,In-Store
TXN0018908,2023-09-27,CUST00811,PROD0053,STR025,1,492.24,0.0,492.24,Cash,In-Store
TXN0018909,2023-02-17,CUST00375,PROD0422,STR040,1,62.09,0.0,62.09,Card,In-Store
TXN0018910,2022-01-27,CUST00932,PROD0231,STR007,4,15.75,0.0,63.0,Online,In-Store
TXN0018911,2022-08-25,CUST01697,PROD0434,STR015,1,52.9,0.0,52.9,Card,In-Store
TXN0018912,2023-12-20,CUST01832,PROD0110,STR020,4,23.58,0.12,83.0,Voucher,In-Store
TXN0018913,2023-07-10,CUST01243,PROD0065,STR027,1,116.2,0.0,116.2,Voucher,In-Store
TXN0018914,2023-12-27,CUST00479,PROD0254,STR040,2,9.32,0.0,18.64,Card,In-Store
TXN0018915,2023-12-26,CUST01926,PROD0212,,3,26.4,0.0,79.2,Online,Online
TXN0018916,2023-01-24,CUST00732,PROD0397,STR016,5,192.39,0.0,961.95,Card,In-Store
TXN0018917,2023-12-17,CUST00407,PROD0133,STR008,3,115.59,0.0,346.77,Card,In-Store
TXN0018918,2022-11-01,CUST01162,PROD0322,STR043,4,43.62,0.26,129.12,Voucher,In-Store
TXN0018919,2023-10-27,CUST01172,PROD0093,STR002,2,71.02,0.0,142.04,Card,In-Store
TXN0018920,2023-12-11,CUST01575,PROD0374,STR049,3,165.86,0.0,497.58,Card,In-Store
TXN0018921,2022-05-31,,PROD0316,STR046,-1,8.41,0.0,-8.41,Card,In-Store
TXN0018922,2023-12-20,CUST00452,PROD0178,,1,15.41,0.0,15.41,Card,Online
TXN0018923,2022-04-01,CUST00513,PROD0196,STR023,1,10.66,0.0,10.66,Cash,In-Store
TXN0018924,2023-12-28,CUST01121,PROD0211,STR029,4,14.59,0.0,58.36,Card,In-Store
TXN0018925,2023-08-25,CUST01396,PROD0443,STR045,3,21.03,0.0,63.09,Voucher,In-Store
TXN0018926,2023-11-25,CUST00602,PROD0423,,-1,79.39,0.0,-79.39,Card,Online
TXN0018927,2022-08-31,,PROD0390,STR024,2,118.81,0.0,237.62,Voucher,In-Store
TXN0018928,2023-11-01,CUST01435,PROD0145,STR018,5,68.37,0.28,246.13,Card,In-Store
TXN0018929,2022-12-10,CUST01281,PROD0375,STR010,3,140.79,0.0,422.37,Online,In-Store
TXN0018930,2023-09-27,CUST01922,PROD0221,,1,29.05,0.0,29.05,Voucher,Online
TXN0018931,2022-05-12,CUST01169,PROD0057,STR004,3,376.86,0.17,938.38,Voucher,In-Store
TXN0018932,2022-10-29,,PROD0147,STR042,5,92.99,0.0,464.95,Cash,In-Store
TXN0018933,2022-08-27,CUST01304,PROD0294,STR022,2,70.01,0.0,140.02,Card,In-Store
TXN0018934,2022-08-15,,PROD0367,STR034,5,142.5,0.23,548.62,Voucher,In-Store
TXN0018935,2023-04-02,CUST00688,PROD0186,STR035,1,8.34,0.0,8.34,Card,In-Store
TXN0018936,2022-02-02,CUST01393,PROD0293,STR046,2,79.21,0.0,158.42,Voucher,In-Store
TXN0018937,2023-06-23,CUST00308,PROD0261,STR026,4,55.47,0.0,221.88,Card,In-Store
TXN0018938,2022-01-24,CUST00444,PROD0308,,5,84.11,0.0,420.55,Card,Online
TXN0018939,2022-05-06,CUST00979,PROD0177,STR005,4,29.23,0.13,101.72,Card,In-Store
TXN0018940,2022-05-22,CUST01784,PROD0317,STR049,1,5.23,0.0,5.23,Voucher,In-Store
TXN0018941,2023-07-17,CUST01796,PROD0413,STR022,1,98.86,0.0,98.86,Card,In-Store
TXN0018942,2022-06-03,CUST00684,PROD0334,STR012,3,41.73,0.13,108.92,Online,In-Store
TXN0018943,2022-02-23,CUST01642,PROD0272,STR033,5,10.51,0.09,47.82,Voucher,In-Store
TXN0018944,2022-10-31,CUST01579,PROD0497,STR042,1,23.83,0.0,23.83,Card,In-Store
TXN0018945,2022-07-12,CUST01038,PROD0170,STR037,2,15.43,0.0,30.86,Card,In-Store
TXN0018946,2022-05-31,CUST00222,PROD0144,,2,49.46,0.0,98.92,Card,Online
TXN0018947,2022-02-18,CUST00720,PROD0223,,3,5.02,0.0,15.06,Card,Online
TXN0018948,2023-06-30,CUST01723,PROD0208,STR020,5,19.73,0.0,98.65,Card,In-Store
TXN0018949,2022-08-12,CUST91437,PROD0455,,5,53.19,0.0,265.95,Online,Online
TXN0018950,2023-05-09,CUST01713,PROD0251,STR036,3,55.84,0.0,167.52,Cash,In-Store
TXN0018951,2022-02-03,CUST01031,PROD0013,STR002,3,451.33,0.0,1353.99,Card,In-Store
TXN0018952,2022-05-30,CUST00479,PROD0413,STR011,3,98.86,0.0,296.58,Voucher,In-Store
TXN0018953,2023-04-30,CUST00999,PROD0472,,2,26.02,0.0,52.04,Card,Online
TXN0018954,2022-11-14,CUST01827,PROD0453,STR044,3,67.95,0.0,203.85,Card,In-Store
TXN0018955,2022-04-13,CUST00925,PROD0155,STR023,3,32.8,0.0,98.4,Voucher,In-Store
TXN0018956,2022-08-16,CUST00106,PROD0156,STR031,3,110.86,0.0,332.58,Card,In-Store
TXN0018957,2022-08-11,CUST00541,PROD0008,STR033,3,1095.66,0.26,2432.37,Cash,In-Store
TXN0018958,2022-12-18,CUST01148,PROD0305,STR013,4,12.9,0.0,51.6,Online,In-Store
TXN0018959,2023-07-17,CUST01683,PROD0290,STR031,4,52.65,0.0,210.6,Voucher,In-Store
TXN0018960,2023-11-12,CUST00726,PROD0236,,4,3.01,0.0,12.04,Card,Online
TXN0018961,2023-03-20,,PROD0326,,4,47.24,0.09,171.95,Cash,Online
TXN0018962,2022-11-19,CUST00970,PROD0156,STR002,2,110.86,0.0,221.72,Online,In-Store
TXN0018963,2022-06-08,CUST00153,PROD0246,STR041,2,16.08,0.0,32.16,Card,In-Store
TXN0018964,2022-10-02,CUST01178,PROD0076,,4,743.07,0.0,2972.28,Online,Online
TXN0018965,2023-10-27,CUST01161,PROD0280,STR012,5,40.33,0.0,201.65,Online,In-Store
TXN0018966,2022-08-24,CUST00864,PROD0251,STR018,3,55.84,0.0,167.52,Cash,In-Store
TXN0018967,2023-12-13,CUST00424,PROD0136,,5,79.95,0.1,359.78,Cash,Online
TXN0018968,2023-04-08,CUST01243,PROD0316,STR037,1,8.41,0.0,8.41,Card,In-Store
TXN0018969,2023-11-23,CUST00142,PROD0405,STR017,3,96.09,0.0,288.27,Card,In-Store
TXN0018970,2022-08-31,CUST00089,PROD0145,STR025,5,68.37,0.0,341.85,Card,In-Store
TXN0018971,2022-11-05,CUST00502,PROD0322,STR039,-1,43.62,0.0,-43.62,Card,In-Store
TXN0018972,2023-03-10,CUST00112,PROD0134,STR033,4,117.01,0.0,468.04,Card,In-Store
TXN0018973,2023-11-19,CUST01396,PROD0010,STR046,2,698.27,0.0,1396.54,Cash,In-Store
TXN0018974,2022-08-12,CUST99889,PROD0365,,4,192.24,0.0,768.96,Cash,Online
TXN0018975,2022-11-27,CUST01132,PROD0005,,1,1068.11,0.0,1068.11,Cash,Online
TXN0018976,2023-11-02,CUST00181,PROD0467,STR010,2,20.34,0.0,40.68,Voucher,In-Store
TXN0018977,2023-09-04,CUST00994,PROD0471,STR040,3,75.41,0.0,226.23,Card,In-Store
TXN0018978,2023-01-16,CUST01526,PROD0178,STR028,4,15.41,0.0,61.64,Card,In-Store
TXN0018979,2023-12-13,CUST00497,PROD0403,STR048,2,168.39,0.0,336.78,Voucher,In-Store
TXN0018980,2023-03-15,,PROD0150,STR047,3,98.62,0.0,295.86,Voucher,In-Store
TXN0018981,2023-12-10,CUST00708,PROD0111,STR003,2,114.09,0.0,228.18,Cash,In-Store
TXN0018982,2022-11-05,CUST00633,PROD0463,STR012,4,44.46,0.0,177.84,Voucher,In-Store
TXN0018983,2023-05-07,CUST01877,PROD0320,STR031,5,9.15,0.0,45.75,Card,In-Store
TXN0018984,2023-05-14,CUST00165,PROD0348,STR011,4,41.27,0.0,165.08,Voucher,In-Store
TXN0018985,2022-11-03,CUST01727,PROD0400,STR017,3,163.36,0.0,490.08,Voucher,In-Store
TXN0018986,2023-10-13,CUST00945,PROD0470,STR011,5,72.14,0.0,360.7,Voucher,In-Store
TXN0018987,2023-07-08,CUST00936,PROD0253,STR036,2,23.58,0.0,47.16,Card,In-Store
TXN0018988,2023-04-24,CUST94536,PROD0433,STR032,3,28.32,0.0,84.96,Card,In-Store
TXN0018989,2023-07-09,CUST00730,PROD0242,STR033,4,5.77,0.2,18.46,Card,In-Store
TXN0018990,2022-04-02,CUST00309,PROD0036,STR003,2,978.63,0.0,1957.26,Online,In-Store
TXN0018991,2023-10-15,CUST01779,PROD0377,STR011,1,175.45,0.18,143.87,Card,In-Store
TXN0018992,2022-11-01,CUST01946,PROD0087,STR043,3,89.87,0.0,269.61,Card,In-Store
TXN0018993,2023-05-21,CUST01086,PROD0434,STR013,1,52.9,0.0,52.9,Card,In-Store
TXN0018994,2022-05-08,CUST00784,PROD0311,STR002,2,74.03,0.22,115.49,Voucher,In-Store
TXN0018995,2023-08-17,CUST01836,PROD0483,STR005,3,10.27,0.0,30.81,Card,In-Store
TXN0018996,2022-10-24,CUST01913,PROD0124,STR020,5,103.26,0.0,516.3,Voucher,In-Store
TXN0018997,2022-11-23,CUST00957,PROD0178,STR023,5,15.41,0.0,77.05,Cash,In-Store
TXN0018998,2022-02-13,CUST00075,PROD0208,,1,19.73,0.0,19.73,Cash,Online
TXN0018999,2023-02-02,CUST00551,PROD0006,STR024,3,975.79,0.0,2927.37,Card,In-Store
TXN0019000,2022-04-01,CUST00655,PROD0105,STR030,3,40.36,0.0,121.08,Card,In-Store
TXN0019001,2023-12-10,CUST93519,PROD0395,STR035,5,93.97,0.0,469.85,Voucher,In-Store
TXN0019002,2022-11-28,CUST00402,PROD0449,STR046,3,59.66,0.0,178.98,Card,In-Store
TXN0019003,2023-10-30,CUST00351,PROD0359,STR026,2,128.85,0.0,257.7,Online,In-Store
TXN0019004,2022-11-26,CUST00837,PROD0183,STR018,3,23.09,0.0,69.27,Card,In-Store
TXN0019005,2023-05-21,CUST96730,PROD0349,STR007,3,15.76,0.0,47.28,Online,In-Store
TXN0019006,2022-06-24,CUST00118,PROD0230,STR002,3,14.43,0.0,43.29,Voucher,In-Store
TXN0019007,2023-03-06,CUST00498,PROD0267,STR001,2,18.52,0.0,37.04,Cash,In-Store
TXN0019008,2022-10-05,CUST01774,PROD0467,STR004,4,20.34,0.15,69.16,Cash,In-Store
TXN0019009,2023-10-19,,PROD0030,STR003,3,302.74,0.0,908.22,Card,In-Store
TXN0019010,2023-09-03,CUST94536,PROD0232,STR044,5,6.04,0.0,30.2,Voucher,In-Store
TXN0019011,2022-02-20,,PROD0078,STR035,5,868.5,0.0,4342.5,Card,In-Store
TXN0019012,2022-01-02,CUST01778,PROD0266,STR024,5,79.71,0.0,398.55,Card,In-Store
TXN0019013,2023-12-22,CUST01704,PROD0143,STR035,5,11.81,0.0,59.05,Voucher,In-Store
TXN0019014,2022-11-02,CUST00807,PROD0093,STR034,-1,71.02,0.0,-71.02,Card,In-Store
TXN0019015,2023-01-24,,PROD0051,STR044,5,189.34,0.0,946.7,Card,In-Store
TXN0019016,2022-11-19,CUST00026,PROD0298,STR017,4,59.18,0.13,205.95,Card,In-Store
TXN0019017,2023-10-05,CUST01662,PROD0457,STR031,2,11.62,0.0,23.24,Card,In-Store
TXN0019018,2022-11-10,CUST00771,PROD0211,STR014,2,14.59,0.0,29.18,Online,In-Store
TXN0019019,2023-09-28,CUST00292,PROD0142,STR016,3,19.36,0.0,58.08,Card,In-Store
TXN0019020,2022-01-26,CUST00339,PROD0087,STR008,4,89.87,0.0,359.48,Card,In-Store
TXN0019021,2023-08-09,,PROD0205,STR039,1,29.17,0.29,20.71,Online,In-Store
TXN0019022,2023-12-23,CUST01150,PROD0350,,2,158.88,0.0,317.76,Voucher,Online
TXN0019023,2022-03-26,CUST90786,PROD0283,STR025,3,38.2,0.0,114.6,Card,In-Store
TXN0019024,2022-12-13,CUST01640,PROD0477,STR046,1,41.15,0.0,41.15,Cash,In-Store
TXN0019025,2023-12-14,CUST01189,PROD0087,STR050,2,89.87,0.0,179.74,Online,In-Store
TXN0019026,2023-11-23,CUST00630,PROD0438,STR023,3,69.83,0.17,173.88,Card,In-Store
TXN0019027,2023-11-22,CUST00212,PROD0440,STR011,5,16.73,0.0,83.65,Card,In-Store
TXN0019028,2022-04-26,CUST00091,PROD0170,STR042,4,15.43,0.29,43.82,Card,In-Store
TXN0019029,2022-06-21,CUST00487,PROD0488,,5,53.44,0.0,267.2,Cash,Online
TXN0019030,2023-11-28,CUST01916,PROD0284,STR036,2,86.94,0.0,173.88,Card,In-Store
TXN0019031,2022-02-17,CUST00491,PROD0456,STR035,1,9.25,0.0,9.25,Online,In-Store
TXN0019032,2023-03-30,CUST00136,PROD0014,STR003,5,521.29,0.0,2606.45,Cash,In-Store
TXN0019033,2023-06-15,CUST00406,PROD0323,,3,45.82,0.12,120.96,Card,Online
TXN0019034,2023-07-12,,PROD0301,STR044,2,76.65,0.0,153.3,Card,In-Store
TXN0019035,2023-11-16,CUST00972,PROD0071,STR045,2,1181.42,0.12,2079.3,Voucher,In-Store
TXN0019036,2023-04-15,,PROD0206,,4,12.4,0.0,49.6,Online,Online
TXN0019037,2023-11-06,CUST00966,PROD0221,STR026,2,29.05,0.0,58.1,Online,In-Store
TXN0019038,2022-12-16,CUST01365,PROD0429,STR002,2,10.38,0.0,20.76,Voucher,In-Store
TXN0019039,2023-04-30,CUST00350,PROD0029,STR035,3,248.43,0.0,745.29,Card,In-Store
TXN0019040,2023-02-05,CUST00590,PROD0273,STR039,-1,38.43,0.0,-38.43,Cash,In-Store
TXN0019041,2022-06-30,,PROD0378,STR025,-1,121.44,0.0,-121.44,Cash,In-Store
TXN0019042,2023-12-22,,PROD0461,STR018,2,67.55,0.0,135.1,Cash,In-Store
TXN0019043,2022-07-03,CUST01836,PROD0071,,3,1181.42,0.0,3544.26,Card,Online
TXN0019044,2022-07-03,CUST01634,PROD0248,STR047,1,26.22,0.0,26.22,Card,In-Store
TXN0019045,2023-09-24,CUST00638,PROD0408,STR013,2,13.69,0.0,27.38,Cash,In-Store
TXN0019046,2023-10-27,CUST01972,PROD0006,STR027,5,975.79,0.0,4878.95,Voucher,In-Store
TXN0019047,2023-03-01,CUST01388,PROD0412,STR032,4,138.82,0.0,555.28,Online,In-Store
TXN0019048,2022-08-26,CUST00889,PROD0357,STR001,1,55.66,0.12,48.98,Cash,In-Store
TXN0019049,2023-09-12,CUST01703,PROD0047,STR022,3,622.75,0.0,1868.25,Card,In-Store
TXN0019050,2023-02-24,CUST01219,PROD0146,STR033,3,49.26,0.0,147.78,Card,In-Store
TXN0019051,2022-12-06,CUST00892,PROD0066,STR017,4,293.26,0.0,1173.04,Card,In-Store
TXN0019052,2022-01-20,CUST01055,PROD0173,STR031,2,23.56,0.0,47.12,Card,In-Store
TXN0019053,2023-09-26,,PROD0464,STR021,1,39.27,0.0,39.27,Online,In-Store
TXN0019054,2022-06-06,CUST00225,PROD0206,,1,12.4,0.0,12.4,Online,Online
TXN0019055,2022-07-11,CUST01663,PROD0396,STR015,2,56.34,0.0,112.68,Voucher,In-Store
TXN0019056,2022-04-26,CUST01735,PROD0344,,1,101.06,0.0,101.06,Voucher,Online
TXN0019057,2022-02-21,CUST01179,PROD0048,STR017,2,551.64,0.0,1103.28,Online,In-Store
TXN0019058,2022-10-15,CUST00558,PROD0343,STR017,1,176.19,0.0,176.19,Cash,In-Store
TXN0019059,2023-04-24,CUST00507,PROD0324,,4,27.74,0.0,110.96,Card,Online
TXN0019060,2023-06-04,CUST01626,PROD0223,STR024,2,5.02,0.08,9.24,Online,In-Store
TXN0019061,2022-08-23,CUST00757,PROD0461,STR044,4,67.55,0.0,270.2,Card,In-Store
TXN0019062,2023-10-09,,PROD0080,STR022,3,451.88,0.0,1355.64,Card,In-Store
TXN0019063,2022-09-08,CUST01611,PROD0279,STR024,1,87.16,0.0,87.16,Card,In-Store
TXN0019064,2022-09-08,CUST00166,PROD0193,,1,2.86,0.0,2.86,Card,Online
TXN0019065,2022-11-05,CUST01750,PROD0180,STR049,3,12.18,0.0,36.54,Card,In-Store
TXN0019066,2023-02-02,,PROD0122,STR021,2,107.33,0.18,176.02,Online,In-Store
TXN0019067,2023-12-13,CUST00612,PROD0087,STR034,1,89.87,0.0,89.87,Online,In-Store
TXN0019068,2022-07-18,CUST00702,PROD0335,,5,26.84,0.0,134.2,Online,Online
TXN0019069,2023-06-18,CUST95918,PROD0140,,1,76.11,0.0,76.11,Cash,Online
TXN0019070,2022-05-30,CUST01642,PROD0407,,3,40.83,0.0,122.49,Online,Online
TXN0019071,2023-01-31,CUST01470,PROD0262,STR027,5,87.67,0.0,438.35,Online,In-Store
TXN0019072,2023-12-11,CUST01250,PROD0178,STR025,3,15.41,0.0,46.23,Cash,In-Store
TXN0019073,2023-09-14,CUST01690,PROD0327,STR024,4,34.0,0.0,136.0,Card,In-Store
TXN0019074,2022-06-03,CUST00318,PROD0030,STR004,3,302.74,0.19,735.66,Voucher,In-Store
TXN0019075,2022-01-11,CUST00662,PROD0056,STR001,4,598.68,0.0,2394.72,Voucher,In-Store
TXN0019076,2023-02-11,,PROD0498,,4,22.97,0.0,91.88,Card,Online
TXN0019077,2023-05-19,CUST00584,PROD0433,STR048,1,28.32,0.12,24.92,Cash,In-Store
TXN0019078,2022-08-25,CUST95934,PROD0424,STR018,1,24.12,0.0,24.12,Card,In-Store
TXN0019079,2023-05-07,CUST01659,PROD0484,STR013,2,19.74,0.0,39.48,Online,In-Store
TXN0019080,2022-02-26,CUST00392,PROD0058,STR029,2,725.45,0.25,1088.18,Online,In-Store
TXN0019081,2022-12-21,CUST01599,PROD0150,STR005,4,98.62,0.0,394.48,Online,In-Store
TXN0019082,2023-11-25,,PROD0069,,2,333.29,0.0,666.58,Card,Online
TXN0019083,2022-05-31,CUST00615,PROD0231,STR032,3,15.75,0.0,47.25,Card,In-Store
TXN0019084,2022-05-16,CUST00230,PROD0458,STR037,1,41.96,0.0,41.96,Voucher,In-Store
TXN0019085,2022-08-21,CUST00664,PROD0413,STR033,3,98.86,0.0,296.58,Card,In-Store
TXN0019086,2023-11-17,CUST01528,PROD0061,STR031,3,788.82,0.0,2366.46,Card,In-Store
TXN0019087,2023-09-01,CUST01382,PROD0084,STR037,4,109.73,0.0,438.92,Cash,In-Store
TXN0019088,2023-06-24,CUST01698,PROD0303,,4,84.81,0.0,339.24,Online,Online
TXN0019089,2023-07-18,CUST01410,PROD0019,STR022,4,1267.44,0.0,5069.76,Card,In-Store
TXN0019090,2022-11-22,CUST94774,PROD0315,STR020,2,21.24,0.09,38.66,Card,In-Store
TXN0019091,2022-07-12,CUST01093,PROD0223,STR048,3,5.02,0.26,11.14,Voucher,In-Store
TXN0019092,2022-07-03,CUST01515,PROD0400,STR027,2,163.36,0.0,326.72,Voucher,In-Store
TXN0019093,2023-02-14,CUST01201,PROD0376,STR023,4,177.62,0.0,710.48,Cash,In-Store
TXN0019094,2023-04-08,CUST00426,PROD0464,STR010,2,39.27,0.0,78.54,Online,In-Store
TXN0019095,2023-11-04,CUST00053,PROD0368,STR041,4,140.76,0.0,563.04,Card,In-Store
TXN0019096,2023-05-02,CUST01009,PROD0354,STR022,3,135.78,0.0,407.34,Online,In-Store
TXN0019097,2022-06-30,CUST01736,PROD0246,STR048,4,16.08,0.0,64.32,Voucher,In-Store
TXN0019098,2023-04-01,CUST00793,PROD0467,STR018,3,20.34,0.0,61.02,Card,In-Store
TXN0019099,2022-03-14,CUST00472,PROD0094,STR025,4,39.45,0.11,140.44,Voucher,In-Store
TXN0019100,2022-08-16,CUST96998,PROD0232,STR026,4,6.04,0.0,24.16,Card,In-Store
TXN0019101,2023-01-22,CUST01795,PROD0349,STR049,2,15.76,0.1,28.37,Voucher,In-Store
TXN0019102,2023-05-05,CUST94271,PROD0160,STR005,2,125.19,0.26,185.28,Card,In-Store
TXN0019103,2022-01-26,CUST91099,PROD0278,STR016,4,20.85,0.0,83.4,Cash,In-Store
TXN0019104,2023-08-31,CUST01771,PROD0022,STR002,3,765.1,0.0,2295.3,Card,In-Store
TXN0019105,2023-08-12,CUST01667,PROD0259,STR031,2,11.79,0.0,23.58,Online,In-Store
TXN0019106,2022-04-08,CUST01268,PROD0064,,1,340.7,0.11,303.22,Card,Online
TXN0019107,2023-09-05,CUST01044,PROD0438,STR027,2,69.83,0.0,139.66,Voucher,In-Store
TXN0019108,2023-07-10,CUST00651,PROD0277,STR028,3,22.82,0.0,68.46,Cash,In-Store
TXN0019109,2022-08-04,CUST01057,PROD0370,STR006,5,163.12,0.0,815.6,Card,In-Store
TXN0019110,2022-10-11,CUST00801,PROD0076,STR014,2,743.07,0.0,1486.14,Voucher,In-Store
TXN0019111,2023-03-05,CUST00879,PROD0487,STR031,3,60.74,0.07,169.46,Voucher,In-Store
TXN0019112,2022-01-09,CUST00563,PROD0139,STR033,3,61.19,0.0,183.57,Card,In-Store
TXN0019113,2023-01-28,CUST00397,PROD0431,,1,74.97,0.11,66.72,Online,Online
TXN0019114,2023-11-16,CUST01767,PROD0298,STR004,5,59.18,0.0,295.9,Card,In-Store
TXN0019115,2023-10-22,CUST01460,PROD0296,STR044,4,18.78,0.11,66.86,Card,In-Store
TXN0019116,2022-09-04,CUST00956,PROD0354,STR043,1,135.78,0.0,135.78,Card,In-Store
TXN0019117,2022-04-20,CUST01961,PROD0403,STR019,3,168.39,0.0,505.17,Online,In-Store
TXN0019118,2022-08-17,CUST01774,PROD0035,STR020,-1,845.94,0.0,-845.94,Card,In-Store
TXN0019119,2023-06-05,CUST00696,PROD0146,STR028,2,49.26,0.0,98.52,Cash,In-Store
TXN0019120,2023-09-06,CUST00157,PROD0146,STR019,3,49.26,0.0,147.78,Card,In-Store
TXN0019121,2023-11-17,CUST01109,PROD0058,STR024,4,725.45,0.0,2901.8,Voucher,In-Store
TXN0019122,2023-08-11,,PROD0223,,2,5.02,0.21,7.93,Card,Online
TXN0019123,2022-10-18,CUST00211,PROD0234,STR007,3,21.52,0.0,64.56,Card,In-Store
TXN0019124,2023-07-11,CUST00296,PROD0249,STR041,5,9.07,0.08,41.72,Card,In-Store
TXN0019125,2022-06-02,CUST00489,PROD0167,STR023,5,28.12,0.0,140.6,Card,In-Store
TXN0019126,2023-01-24,CUST97393,PROD0462,STR042,5,60.1,0.0,300.5,Card,In-Store
TXN0019127,2022-08-07,CUST01358,PROD0032,STR008,2,816.39,0.0,1632.78,Voucher,In-Store
TXN0019128,2023-10-06,CUST01809,PROD0144,STR016,3,49.46,0.0,148.38,Online,In-Store
TXN0019129,2022-04-18,CUST01014,PROD0090,STR049,2,35.66,0.0,71.32,Card,In-Store
TXN0019130,2022-12-21,CUST01642,PROD0149,STR016,-1,72.92,0.0,-72.92,Card,In-Store
TXN0019131,2022-08-13,CUST01115,PROD0177,STR020,4,29.23,0.0,116.92,Cash,In-Store
TXN0019132,2023-07-18,CUST00882,PROD0034,,3,1165.79,0.0,3497.37,Card,Online
TXN0019133,2022-07-30,CUST01638,PROD0269,STR006,2,20.08,0.0,40.16,Cash,In-Store
TXN0019134,2022-06-12,CUST00387,PROD0041,STR020,2,668.71,0.0,1337.42,Voucher,In-Store
TXN0019135,2022-01-05,CUST01303,PROD0387,STR028,1,18.75,0.0,18.75,Online,In-Store
TXN0019136,2022-03-09,CUST01312,PROD0487,,4,60.74,0.0,242.96,Card,Online
TXN0019137,2022-09-06,CUST00106,PROD0024,STR030,2,476.22,0.0,952.44,Card,In-Store
TXN0019138,2023-02-01,CUST01658,PROD0438,STR021,3,69.83,0.0,209.49,Voucher,In-Store
TXN0019139,2022-10-04,CUST01157,PROD0214,STR043,1,25.41,0.06,23.89,Card,In-Store
TXN0019140,2022-02-16,CUST01547,PROD0161,,5,100.0,0.05,475.0,Cash,Online
TXN0019141,2023-11-19,CUST00256,PROD0397,STR047,1,192.39,0.0,192.39,Card,In-Store
TXN0019142,2023-09-12,CUST00301,PROD0278,,4,20.85,0.0,83.4,Voucher,Online
TXN0019143,2022-11-19,CUST01626,PROD0492,STR010,4,63.21,0.0,252.84,Online,In-Store
TXN0019144,2022-10-21,CUST01013,PROD0319,STR036,2,58.97,0.0,117.94,Card,In-Store
TXN0019145,2022-08-08,CUST00958,PROD0167,STR010,4,28.12,0.0,112.48,Card,In-Store
TXN0019146,2022-07-14,CUST01132,PROD0060,STR021,1,927.67,0.0,927.67,Card,In-Store
TXN0019147,2022-10-01,CUST00519,PROD0323,STR045,2,45.82,0.0,91.64,Card,In-Store
TXN0019148,2023-08-16,CUST00360,PROD0358,STR008,1,22.25,0.0,22.25,Card,In-Store
TXN0019149,2023-10-03,CUST00004,PROD0464,STR014,3,39.27,0.28,84.82,Card,In-Store
TXN0019150,2022-02-01,CUST01528,PROD0355,STR038,5,81.76,0.0,408.8,Card,In-Store
TXN0019151,2022-06-20,,PROD0374,,3,165.86,0.0,497.58,Card,Online
TXN0019152,2023-07-06,CUST01346,PROD0268,STR016,1,50.92,0.0,50.92,Card,In-Store
TXN0019153,2022-07-11,CUST01485,PROD0368,,5,140.76,0.0,703.8,Card,Online
TXN0019154,2023-01-16,CUST01876,PROD0031,,3,452.39,0.0,1357.17,Cash,Online
TXN0019155,2023-09-05,CUST00222,PROD0324,STR013,2,27.74,0.0,55.48,Cash,In-Store
TXN0019156,2022-05-30,,PROD0079,,1,219.33,0.25,164.5,Cash,Online
TXN0019157,2022-11-30,CUST01085,PROD0461,STR044,4,67.55,0.0,270.2,Card,In-Store
TXN0019158,2022-12-18,CUST00543,PROD0030,STR021,5,302.74,0.0,1513.7,Card,In-Store
TXN0019159,2022-06-19,CUST00051,PROD0119,,-1,49.22,0.0,-49.22,Card,Online
TXN0019160,2022-11-10,CUST01702,PROD0466,STR017,3,11.76,0.0,35.28,Card,In-Store
TXN0019161,2023-02-24,CUST00834,PROD0360,STR011,5,146.44,0.0,732.2,Card,In-Store
TXN0019162,2022-10-26,CUST01358,PROD0318,,2,60.07,0.0,120.14,Voucher,Online
TXN0019163,2023-02-26,CUST00157,PROD0057,STR032,3,376.86,0.3,791.41,Voucher,In-Store
TXN0019164,2023-10-03,CUST00069,PROD0405,STR009,4,96.09,0.0,384.36,Card,In-Store
TXN0019165,2022-02-15,CUST01817,PROD0274,STR039,4,73.58,0.0,294.32,Voucher,In-Store
